Date_GMT,Time_GMT,Date_Local,Time_Local,ToolTS,Job,SliderSN,Blade Slot,DQST_Reader1_Prime,Tool_TS,Test_Cyl,Test_Head,V_STO,I_STO,R_STO,R_MEMS,SIP_mW,SIP_nm,RTFC_DAC,WTFC_DAC,Base747,ReaderSelection,SqzDirection,SER,KFCI,MCW
3.70E+09,3:14:12 AM,4/24/2021,11:14:12 AM,04/24/2021-11:14:14,52230704,54CD23872F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.63,2226,65.42502992
4/24/2021,10:51:22 AM,4/24/2021,6:51:22 PM,04/24/2021-18:51:24,52230704,54CD24170D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.44,2326,68.36217033
3.70E+09,3:05:08 AM,4/24/2021,11:05:08 AM,04/24/2021-11:05:10,52230704,54CD24170E,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.23,2426,70.73181529
4/24/2021,11:28:12 AM,4/24/2021,7:28:12 PM,04/24/2021-19:28:14,52230704,54CD24171D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.07,2526,70.96846109
4/24/2021,11:49:27 AM,4/24/2021,7:49:27 PM,04/24/2021-19:49:29,52230704,54CD24172A,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.39,1826,55.12838227
4/24/2021,11:35:25 AM,4/24/2021,7:35:25 PM,04/24/2021-19:35:27,52230704,54CD24172C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.08,1926,58.23267443
4/24/2021,11:37:19 AM,4/24/2021,7:37:19 PM,04/24/2021-19:37:21,52230704,54CD24172E,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.8,2026,58.08756918
4/24/2021,9:32:46 AM,4/24/2021,5:32:46 PM,04/24/2021-17:32:48,52230704,54CD205526,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.56,2126,60.73577663
4/24/2021,9:46:09 AM,4/24/2021,5:46:09 PM,04/24/2021-17:46:11,52230704,54CD205527,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.32,2226,62.09676794
4/24/2021,9:36:00 AM,4/24/2021,5:36:00 PM,04/24/2021-17:36:02,52230704,54CD205538,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.16,2326,66.81517246
3.70E+09,1:33:08 AM,4/24/2021,9:33:08 AM,04/24/2021-09:33:10,52230704,54CD217702,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1,2426,68.48201192
4/24/2021,11:55:27 AM,4/24/2021,7:55:27 PM,04/24/2021-19:55:29,52230704,54CD217723,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.88,2526,72.00642871
4/24/2021,11:44:37 AM,4/24/2021,7:44:37 PM,04/24/2021-19:44:39,52230704,54CD223729,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.7,1826,56.6817716
4/24/2021,11:12:37 AM,4/24/2021,7:12:37 PM,04/24/2021-19:12:39,52230704,54CD238730,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.31,1926,59.98296084
4/24/2021,11:01:02 AM,4/24/2021,7:01:02 PM,04/24/2021-19:01:04,52230704,54CD241705,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.04,2026,61.28691031
3.70E+09,2:21:14 AM,4/24/2021,10:21:14 AM,04/24/2021-10:21:16,52230704,54CD241707,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.77,2126,63.72868859
3.70E+09,2:07:07 AM,4/24/2021,10:07:07 AM,04/24/2021-10:07:09,52230704,54CD241712,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.49,2226,65.3680991
3.70E+09,2:25:51 AM,4/24/2021,10:25:51 AM,04/24/2021-10:25:53,52230704,54CD241713,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.3,2326,67.99408342
4/24/2021,11:31:00 AM,4/24/2021,7:31:00 PM,04/24/2021-19:31:02,52230704,54CD241714,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.12,2426,69.87780479
4/24/2021,11:16:58 AM,4/24/2021,7:16:58 PM,04/24/2021-19:17:00,52230704,54CD241718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.98,2526,70.72903538
3.70E+09,3:26:14 AM,4/24/2021,11:26:14 AM,04/24/2021-11:26:16,52230704,54CD241721,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.49,1826,56.78671104
4/24/2021,11:28:48 AM,4/24/2021,7:28:48 PM,04/24/2021-19:28:50,52230704,54CD241723,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.13,1926,58.45779905
3.70E+09,2:44:13 AM,4/24/2021,10:44:13 AM,04/24/2021-10:44:15,52230704,54CD241733,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.83,2026,60.97514662
3.70E+09,2:37:56 AM,4/24/2021,10:37:56 AM,04/24/2021-10:37:58,52230704,54CD241734,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.59,2126,60.27077643
3.70E+09,2:06:20,4/24/2021,10:06:20,04/24/2021-10:06:23,47337304,4BC590AB34,1,,05 16 2021-02:53:59,300132,0,-52,-10,5.2051,21.48477438,1.588860973,0.09056874,640,602,G747SCS,R0R1,IDOD,-1.35,2226,64.39568725
4/24/2021,10:07:40,4/24/2021,18:07:40,04/24/2021-18:07:43,54734024,4BC590B121,1,,05 16 2021-05:54:25,300132,0,-49,-10,4.9545,21.51586731,1.439860488,0.0862083,600,565,G747SCS,R0R1,IDOD,-1.17,2326,66.04320943
4/24/2021,9:45:15,4/24/2021,17:45:15,04/24/2021-17:45:18,51967174,4BC590B134,1,,05 16 2021-01:28:30,300132,0,-54,-10,5.4304,21.52289087,1.777659371,0.09448896,572,539,G747SCS,R0R1,IDOD,-1.03,2426,67.0747101
4/24/2021,10:45:05,4/24/2021,18:45:05,04/24/2021-18:45:08,52230704,4BC590B712,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.89,2526,70.20210107
3.70E+09,3:14:27,4/24/2021,11:14:27,04/24/2021-11:14:30,52230704,4BC590B722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.33,1826,55.13063205
4/24/2021,11:00:31 AM,4/24/2021,7:00:31 PM,04/24/2021-19:00:34,52230704,4BC590E125,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2,1926,57.4658847
3.70E+09,3:05:12 AM,4/24/2021,11:05:12 AM,04/24/2021-11:05:15,52230704,4BC591A708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.74,2026,59.07640558
4/24/2021,10:14:54 AM,4/24/2021,6:14:54 PM,04/24/2021-18:14:57,52230704,4BC591A710,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.49,2126,61.6413771
3.70E+09,2:46:50 AM,4/24/2021,10:46:50 AM,04/24/2021-10:46:53,52230704,4BC591A720,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.26,2226,63.86090289
4/24/2021,10:05:52 AM,4/24/2021,6:05:52 PM,04/24/2021-18:05:55,52230704,4BC591A722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.09,2326,64.46768172
3.70E+09,2:16:39 AM,4/24/2021,10:16:39 AM,04/24/2021-10:16:42,52230704,4BC592F718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.95,2426,68.45761812
4/24/2021,9:53:33 AM,4/24/2021,5:53:33 PM,04/24/2021-17:53:36,52230704,4BC592F718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.83,2526,71.24317862
3.70E+09,2:28:29 AM,4/24/2021,10:28:29 AM,04/24/2021-10:28:32,52230704,4BC592F734,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.2,1826,54.81979232
4/24/2021,11:26:12 AM,4/24/2021,7:26:12 PM,04/24/2021-19:26:15,52230704,4BC593AB09,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.95,1926,56.66586794
4/24/2021,11:19:35 AM,4/24/2021,7:19:35 PM,04/24/2021-19:19:38,52230704,4BC593AB2A,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.68,2026,60.20419902
3.70E+09,3:23:42 AM,4/24/2021,11:23:42 AM,04/24/2021-11:23:45,52230704,4BC593AB2C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.46,2126,61.44459411
4/24/2021,11:19:05 AM,4/24/2021,7:19:05 PM,04/24/2021-19:19:08,52230704,4BC593AB2C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.26,2226,62.21882894
4/24/2021,11:40:15 AM,4/24/2021,7:40:15 PM,04/24/2021-19:40:18,52230704,4BC593AB27,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.1,2326,66.00747394
4/24/2021,11:10:16 AM,4/24/2021,7:10:16 PM,04/24/2021-19:10:19,52230704,4BC593B71C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.96,2426,68.47964426
3.70E+09,2:19:24 AM,4/24/2021,10:19:24 AM,04/24/2021-10:19:27,52230704,4BC593B106,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.85,2526,71.31225831
4/24/2021,10:33:22 AM,4/24/2021,6:33:22 PM,04/24/2021-18:33:25,52230704,4BC593B707,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.37,1826,57.03983013
3.70E+09,2:49:03 AM,4/24/2021,10:49:03 AM,04/24/2021-10:49:06,52230704,4BC593B715,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.1,1926,56.54240892
3.70E+09,2:30:40 AM,4/24/2021,10:30:40 AM,04/24/2021-10:30:43,52230704,4BC593E730,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.82,2026,59.50566444
3.70E+09,2:28:28 AM,4/24/2021,10:28:28 AM,04/24/2021-10:28:31,52230704,4BC5931B03,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.54,2126,62.1508448
4/24/2021,11:03:27 AM,4/24/2021,7:03:27 PM,04/24/2021-19:03:30,52230704,4BC590813A,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.33,2226,64.7134702
3.70E+09,1:31:53 AM,4/24/2021,9:31:53 AM,04/24/2021-09:31:56,52230704,4BC592311D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.17,2326,66.79031693
4/24/2021,10:12:20 AM,4/24/2021,6:12:20 PM,04/24/2021-18:12:23,52230704,4BC593872B,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.99,2426,68.84057341
4/24/2021,9:26:06 AM,4/24/2021,5:26:06 PM,04/24/2021-17:26:09,52230704,4BC5902138,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.88,2526,70.74034178
3.70E+09,2:58:18 AM,4/24/2021,10:58:18 AM,04/24/2021-10:58:21,52230704,4BC5908106,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.82,1826,58.36390839
3.70E+09,3:44:54 AM,4/24/2021,11:44:54 AM,04/24/2021-11:44:57,52230704,4BC5908107,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.44,1926,58.32098516
3.70E+09,3:07:29 AM,4/24/2021,11:07:29 AM,04/24/2021-11:07:32,52230704,4BC5908127,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.11,2026,62.14686677
4/24/2021,11:07:47 AM,4/24/2021,7:07:47 PM,04/24/2021-19:07:50,52230704,4BC5908127,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.83,2126,61.90988459
4/24/2021,10:49:25 AM,4/24/2021,6:49:25 PM,04/24/2021-18:49:28,52230704,4BC5908136,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.54,2226,64.63878806
3.70E+09,3:11:53 AM,4/24/2021,11:11:53 AM,04/24/2021-11:11:56,52230704,4BC5908708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.34,2326,68.13137875
3.70E+09,3:54:57 AM,4/24/2021,11:54:57 AM,04/24/2021-11:55:00,52230704,4BC5908710,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.14,2426,69.71750947
3.70E+09,1:45:23 AM,4/24/2021,9:45:23 AM,04/24/2021-09:45:26,52230704,4BC5908712,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1,2526,70.62149813
4/24/2021,10:31:03 AM,4/24/2021,6:31:03 PM,04/24/2021-18:31:06,52230704,4BC5908721,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.59,1826,57.09631318
4/24/2021,10:42:18 AM,4/24/2021,6:42:18 PM,04/24/2021-18:42:21,52230704,4BC5908722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.21,1926,57.87009654
4/24/2021,10:26:21 AM,4/24/2021,6:26:21 PM,04/24/2021-18:26:24,52230704,4BC5911708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.98,2026,60.52994259
4/24/2021,9:36:58 AM,4/24/2021,5:36:58 PM,04/24/2021-17:37:01,52230704,4BC5914118,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.7,2126,62.63912798
3.70E+09,3:16:39 AM,4/24/2021,11:16:39 AM,04/24/2021-11:16:42,52230704,4BC5914708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.39,2226,63.63266682
3.70E+09,2:10:19 AM,4/24/2021,10:10:19 AM,04/24/2021-10:10:22,52230704,4BC5914729,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.24,2326,64.88258213
3.70E+09,1:42:49 AM,4/24/2021,9:42:49 AM,04/24/2021-09:42:52,52230704,4BC5923124,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.06,2426,69.09210115
3.70E+09,1:54:31 AM,4/24/2021,9:54:31 AM,04/24/2021-09:54:34,52230704,4BC5923130,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.91,2526,70.55006326
3.70E+09,2:53:26 AM,4/24/2021,10:53:26 AM,04/24/2021-10:53:29,52230704,4BC5923730,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.75,1826,57.19323211
4/24/2021,9:23:29 AM,4/24/2021,5:23:29 PM,04/24/2021-17:23:32,52230704,4BC5926110,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.39,1926,58.58590042
3.70E+09,3:34:03 AM,4/24/2021,11:34:03 AM,04/24/2021-11:34:06,52230704,4BC5926133,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.09,2026,62.12336614
3.70E+09,1:22:20 AM,4/24/2021,9:22:20 AM,04/24/2021-09:22:23,52230704,4BC5929134,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.79,2126,62.10743538
3.70E+09,2:56:05 AM,4/24/2021,10:56:05 AM,04/24/2021-10:56:08,52230704,4BC5935722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.51,2226,64.02573807
4/24/2021,10:24:07 AM,4/24/2021,6:24:07 PM,04/24/2021-18:24:10,52230704,4BC5935725,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.33,2326,65.33740081
3.70E+09,1:57:16 AM,4/24/2021,9:57:16 AM,04/24/2021-09:57:19,52230704,4BC5935731,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.15,2426,68.42253306
4/24/2021,10:51:49 AM,4/24/2021,6:51:49 PM,04/24/2021-18:51:52,52230704,4BC5938115,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.99,2526,71.24100494
3.70E+09,1:48:11 AM,4/24/2021,9:48:11 AM,04/24/2021-09:48:14,52230704,4BC5938733,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.66,1826,57.71583207
3.70E+09,2:35:03 AM,4/24/2021,10:35:03 AM,04/24/2021-10:35:06,52230704,4BC5938736,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.34,1926,59.0113514
3.70E+09,2:08:34 AM,4/24/2021,10:08:34 AM,04/24/2021-10:08:37,52230704,4BC5941133,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.05,2026,60.41024352
4/24/2021,11:21:49 AM,4/24/2021,7:21:49 PM,04/24/2021-19:21:52,52230704,4BC5941733,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.79,2126,63.01823323
4/24/2021,10:14:58 AM,4/24/2021,6:14:58 PM,04/24/2021-18:15:01,52230704,54CD20B52D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.51,2226,65.66655949
3.70E+09,1:10:15 AM,4/24/2021,9:10:15 AM,04/24/2021-09:10:18,52230704,54CD20B52F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.33,2326,66.46610848
4/24/2021,10:03:05 AM,4/24/2021,6:03:05 PM,04/24/2021-18:03:08,52230704,54CD20B530,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.15,2426,70.38990388
4/24/2021,10:17:10 AM,4/24/2021,6:17:10 PM,04/24/2021-18:17:13,52230704,54CD20B536,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1,2526,70.26864077
4/24/2021,10:05:32 AM,4/24/2021,6:05:32 PM,04/24/2021-18:05:35,52230704,54CD20B537,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.72,1826,58.48206961
4/24/2021,9:56:45 AM,4/24/2021,5:56:45 PM,04/24/2021-17:56:48,52230704,54CD20B538,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.36,1926,58.19570564
4/24/2021,11:46:24 AM,4/24/2021,7:46:24 PM,04/24/2021-19:46:27,52230704,54CD21D32F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.03,2026,60.86562683
3.70E+09,1:57:07 AM,4/24/2021,9:57:07 AM,04/24/2021-09:57:10,52230704,54CD21D50D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.73,2126,62.25047926
4/24/2021,11:38:01 AM,4/24/2021,7:38:01 PM,04/24/2021-19:38:04,52230704,54CD21D50D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.49,2226,63.85960925
4/24/2021,12:33:00 PM,4/24/2021,8:33:00 PM,04/24/2021-20:33:03,52230704,54CD21D52F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.29,2326,67.74027994
4/24/2021,11:47:15 AM,4/24/2021,7:47:15 PM,04/24/2021-19:47:18,52230704,54CD21D330,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.11,2426,69.94798999
3.70E+09,3:02:34 AM,4/24/2021,11:02:34 AM,04/24/2021-11:02:37,52230704,54CD21D335,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.97,2526,72.45036154
3.70E+09,2:47:00 AM,4/24/2021,10:47:00 AM,04/24/2021-10:47:03,52230704,54CD21D337,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.35,1826,56.05589183
3.70E+09,3:45:57 AM,4/24/2021,11:45:57 AM,04/24/2021-11:46:00,52230704,54CD21D505,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.04,1926,58.27805825
4/24/2021,12:23:49 PM,4/24/2021,8:23:49 PM,04/24/2021-20:23:52,52230704,54CD21D509,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.73,2026,59.17271214
